Steering Angle [o];Absolute [];Time [s];
-61.5234375;12363.0;171.830500125885;
-61.54541015625;12364.0;171.84060621261597;
-61.45751953125;12360.0;171.8507251739502;
-61.50146484375;12362.0;171.86083221435547;
-61.50146484375;12362.0;171.870943069458;
-61.45751953125;12360.0;171.88105511665344;
-61.50146484375;12362.0;171.89129400253296;
-61.50146484375;12362.0;171.90127515792847;
-61.50146484375;12362.0;171.9115970134735;
-61.54541015625;12364.0;171.92169618606567;
-61.5234375;12363.0;171.9318130016327;
-61.50146484375;12362.0;171.94192099571228;
-61.50146484375;12362.0;171.95203709602356;
-61.54541015625;12364.0;171.9621410369873;
-61.50146484375;12362.0;171.97225499153137;
-61.5673828125;12365.0;171.98236513137817;
-61.50146484375;12362.0;171.9923861026764;
-61.45751953125;12360.0;172.00238299369812;
-61.45751953125;12360.0;172.01249599456787;
-61.4794921875;12361.0;172.0226171016693;
-61.50146484375;12362.0;172.03271508216858;
-61.50146484375;12362.0;172.0428249835968;
-61.5234375;12363.0;172.05293202400208;
-61.54541015625;12364.0;172.06304717063904;
-61.4794921875;12361.0;172.07316303253174;
-61.45751953125;12360.0;172.0832769870758;
-61.54541015625;12364.0;172.09337615966797;
-61.5234375;12363.0;172.10349106788635;
-61.435546875;12359.0;172.11360001564026;
-61.5234375;12363.0;172.12371516227722;
-61.50146484375;12362.0;172.13382601737976;
-61.5673828125;12365.0;172.1439380645752;
-61.50146484375;12362.0;172.15404415130615;
-61.5234375;12363.0;172.1641550064087;
-61.5234375;12363.0;172.17426919937134;
-61.4794921875;12361.0;172.1843822002411;
-61.54541015625;12364.0;172.19448804855347;
-61.5234375;12363.0;172.20463609695435;
-61.5234375;12363.0;172.21470403671265;
-61.54541015625;12364.0;172.2250211238861;
-61.50146484375;12362.0;172.23511409759521;
-61.54541015625;12364.0;172.24522614479065;
-61.45751953125;12360.0;172.2553300857544;
-61.5234375;12363.0;172.26526618003845;
-61.5234375;12363.0;172.27538299560547;
-61.50146484375;12362.0;172.28548407554626;
-61.54541015625;12364.0;172.2957100868225;
-61.4794921875;12361.0;172.3057041168213;
-61.5234375;12363.0;172.31582307815552;
-61.50146484375;12362.0;172.3259241580963;
-61.50146484375;12362.0;172.33624505996704;
-61.5234375;12363.0;172.346360206604;
-61.50146484375;12362.0;172.35667610168457;
-61.50146484375;12362.0;172.36677312850952;
-61.45751953125;12360.0;172.37708806991577;
-61.5234375;12363.0;172.3872320652008;
-61.41357421875;12358.0;172.3973150253296;
-61.5234375;12363.0;172.40758109092712;
-61.50146484375;12362.0;172.41759419441223;
-61.45751953125;12360.0;172.4276740550995;
-61.50146484375;12362.0;172.43767309188843;
-61.5234375;12363.0;172.44771313667297;
-61.5234375;12363.0;172.45779609680176;
-61.50146484375;12362.0;172.46783304214478;
-61.54541015625;12364.0;172.47783017158508;
-61.50146484375;12362.0;172.48793411254883;
-61.50146484375;12362.0;172.4980800151825;
-61.58935546875;12366.0;172.50871014595032;
-61.50146484375;12362.0;172.5180320739746;
-61.45751953125;12360.0;172.52814412117004;
-61.45751953125;12360.0;172.53826117515564;
-61.5234375;12363.0;172.54879999160767;
-61.50146484375;12362.0;172.55887413024902;
-61.45751953125;12360.0;172.569020986557;
-61.5234375;12363.0;172.5790979862213;
-61.54541015625;12364.0;172.5890040397644;
-61.4794921875;12361.0;172.59896302223206;
-61.4794921875;12361.0;172.60938811302185;
-61.54541015625;12364.0;172.61932921409607;
-61.54541015625;12364.0;172.6294720172882;
-61.5673828125;12365.0;172.639662027359;
-61.5673828125;12365.0;172.64983701705933;
-61.435546875;12359.0;172.6600160598755;
-61.435546875;12359.0;172.67012405395508;
-61.50146484375;12362.0;172.6802351474762;
-61.50146484375;12362.0;172.69034814834595;
-61.50146484375;12362.0;172.70041918754578;
-61.50146484375;12362.0;172.71053218841553;
-61.45751953125;12360.0;172.72065210342407;
-61.50146484375;12362.0;172.7307460308075;
-61.5234375;12363.0;172.740895986557;
