Motor Speed [RPM];Reported Torque [Nm];Phase Current [A RMS];Mechanical Power [kW];Speed (VCU) [km/h];Total Distance (VCU) [km];Time [s];
0.0;0.0;0.0;0.0;0.0;0.0;125.55226421356201;
0.0;0.0;0.0;0.0;0.0;0.0;125.56227612495422;
0.0;0.0;0.0;0.0;0.0;0.0;125.57227301597595;
0.0;0.0;0.0;0.0;0.0;0.0;125.58226203918457;
0.0;0.0;0.0;0.0;0.0;0.0;125.59229302406311;
0.0;0.0;0.0;0.0;0.0;0.0;125.60231709480286;
0.0;0.0;0.0;0.0;0.0;0.0;125.6123480796814;
0.0;0.0;0.0;0.0;0.0;0.0;125.622474193573;
0.0;0.0;0.0;0.0;0.0;0.0;125.63241815567017;
0.0;0.0;0.0;0.0;0.0;0.0;125.64228916168213;
0.0;0.0;0.0;0.0;0.0;0.0;125.65228199958801;
0.0;0.0;0.0;0.0;0.0;0.0;125.66229701042175;
0.0;0.0;0.0;0.0;0.0;0.0;125.67229914665222;
0.0;0.0;0.0;0.0;0.0;0.0;125.68230319023132;
0.0;0.0;0.0;0.0;0.0;0.0;125.69229817390442;
0.0;0.0;0.0;0.0;0.0;0.0;125.70228004455566;
0.0;0.0;0.0;0.0;0.0;0.0;125.71230101585388;
0.0;0.0;0.0;0.0;0.0;0.0;125.72231221199036;
0.0;0.0;0.0;0.0;0.0;0.0;125.73229813575745;
0.0;0.0;0.0;0.0;0.0;0.0;125.74230599403381;
0.0;0.0;0.0;0.0;0.0;0.0;125.75230813026428;
0.0;0.0;0.0;0.0;0.0;0.0;125.7623200416565;
0.0;0.0;0.0;0.0;0.0;0.0;125.77232217788696;
0.0;0.0;0.0;0.0;0.0;0.0;125.78232407569885;
0.0;0.0;0.0;0.0;0.0;0.0;125.79232811927795;
0.0;0.0;0.0;0.0;0.0;0.0;125.80232810974121;
0.0;0.0;0.0;0.0;0.0;0.0;125.81233501434326;
0.0;0.0;0.0;0.0;0.0;0.0;125.82234311103821;
0.0;0.0;0.0;0.0;0.0;0.0;125.83234310150146;
0.0;0.0;0.0;0.0;0.0;0.0;125.84234714508057;
0.0;0.0;0.0;0.0;0.0;0.0;125.85234904289246;
0.0;0.0;0.0;0.0;0.0;0.0;125.86234998703003;
0.0;0.0;0.0;0.0;0.0;0.0;125.87234711647034;
0.0;0.0;0.0;0.0;0.0;0.0;125.88236618041992;
0.0;0.0;0.0;0.0;0.0;0.0;125.8923671245575;
0.0;0.0;0.0;0.0;0.0;0.0;125.90235805511475;
0.0;0.0;0.0;0.0;0.0;0.0;125.91238117218018;
0.0;0.0;0.0;0.0;0.0;0.0;125.92237520217896;
0.0;0.0;0.0;0.0;0.0;0.0;125.93238306045532;
0.0;0.0;0.0;0.0;0.0;0.0;125.94238114356995;
0.0;0.0;0.0;0.0;0.0;0.0;125.95238399505615;
0.0;0.0;0.0;0.0;0.0;0.0;125.96239304542542;
0.0;0.0;0.0;0.0;0.0;0.0;125.97238421440125;
0.0;0.0;0.0;0.0;0.0;0.0;125.98237013816833;
0.0;0.0;0.0;0.0;0.0;0.0;125.99266505241394;
0.0;0.0;0.0;0.0;0.0;0.0;126.00238704681396;
0.0;0.0;0.0;0.0;0.0;0.0;126.0123941898346;
0.0;0.0;0.0;0.0;0.0;0.0;126.02238917350769;
0.0;0.0;0.0;0.0;0.0;0.0;126.0324010848999;
0.0;0.0;0.0;0.0;0.0;0.0;126.04238820075989;
0.0;0.0;0.0;0.0;0.0;0.0;126.05240607261658;
0.0;0.0;0.0;0.0;0.0;0.0;126.06238913536072;
0.0;0.0;0.0;0.0;0.0;0.0;126.07241106033325;
0.0;0.0;0.0;0.0;0.0;0.0;126.08239817619324;
0.0;0.0;0.0;0.0;0.0;0.0;126.09240818023682;
0.0;0.0;0.0;0.0;0.0;0.0;126.10241603851318;
0.0;0.0;0.0;0.0;0.0;0.0;126.11242699623108;
0.0;0.0;0.0;0.0;0.0;0.0;126.12241411209106;
0.0;0.0;0.0;0.0;0.0;0.0;126.1324291229248;
0.0;0.0;0.0;0.0;0.0;0.0;126.14242219924927;
0.0;0.0;0.0;0.0;0.0;0.0;126.15242910385132;
0.0;0.0;0.0;0.0;0.0;0.0;126.16246199607849;
0.0;0.0;0.0;0.0;0.0;0.0;126.17250204086304;
0.0;0.0;0.0;0.0;0.0;0.0;126.18255305290222;
0.0;0.0;0.0;0.0;0.0;0.0;126.19250011444092;
0.0;0.0;0.0;0.0;0.0;0.0;126.20244002342224;
0.0;0.0;0.0;0.0;0.0;0.0;126.21243715286255;
0.0;0.0;0.0;0.0;0.0;0.0;126.22245407104492;
0.0;0.0;0.0;0.0;0.0;0.0;126.23244619369507;
0.0;0.0;0.0;0.0;0.0;0.0;126.24244713783264;
0.0;0.0;0.0;0.0;0.0;0.0;126.2525851726532;
0.0;0.0;0.0;0.0;0.0;0.0;126.26246118545532;
0.0;0.0;0.0;0.0;0.0;0.0;126.27245903015137;
0.0;0.0;0.0;0.0;0.0;0.0;126.28246212005615;
0.0;0.0;0.0;0.0;0.0;0.0;126.29246807098389;
0.0;0.0;0.0;0.0;0.0;0.0;126.30245804786682;
0.0;0.0;0.0;0.0;0.0;0.0;126.31248712539673;
0.0;0.0;0.0;0.0;0.0;0.0;126.32248306274414;
0.0;0.0;0.0;0.0;0.0;0.0;126.33250498771667;
0.0;0.0;0.0;0.0;0.0;0.0;126.34251618385315;
0.0;0.0;0.0;0.0;0.0;0.0;126.35253119468689;
0.0;0.0;0.0;0.0;0.0;0.0;126.36256814002991;
0.0;0.0;0.0;0.0;0.0;0.0;126.37259697914124;
0.0;0.0;0.0;0.0;0.0;0.0;126.38270998001099;
0.0;0.0;0.0;0.0;0.0;0.0;126.39254403114319;
0.0;0.0;0.0;0.0;0.0;0.0;126.4026551246643;
0.0;0.0;0.0;0.0;0.0;0.0;126.41275811195374;
0.0;0.0;0.0;0.0;0.0;0.0;126.42258810997009;
0.0;0.0;0.0;0.0;0.0;0.0;126.43269205093384;
0.0;0.0;0.0;0.0;0.0;0.0;126.4425151348114;
0.0;0.0;0.0;0.0;0.0;0.0;126.45263409614563;
0.0;0.0;0.0;0.0;0.0;0.0;126.46275210380554;
0.0;0.0;0.0;0.0;0.0;0.0;126.47252416610718;
0.0;0.0;0.0;0.0;0.0;0.0;126.48252511024475;
0.0;0.0;0.0;0.0;0.0;0.0;126.49280214309692;
0.0;0.0;0.0;0.0;0.0;0.0;126.50252413749695;
0.0;0.0;0.0;0.0;0.0;0.0;126.51253008842468;
0.0;0.0;0.0;0.0;0.0;0.0;126.52252912521362;
0.0;0.0;0.0;0.0;0.0;0.0;126.53254508972168;
0.0;0.0;0.0;0.0;0.0;0.0;126.54254817962646;
0.0;0.0;0.0;0.0;0.0;0.0;126.55255508422852;
0.0;0.0;0.0;0.0;0.0;0.0;126.56255316734314;
0.0;0.0;0.0;0.0;0.0;0.0;126.57254815101624;
0.0;0.0;0.0;0.0;0.0;0.0;126.58254718780518;
0.0;0.0;0.0;0.0;0.0;0.0;126.59272313117981;
0.0;0.0;0.0;0.0;0.0;0.0;126.60264110565186;
0.0;0.0;0.0;0.0;0.0;0.0;126.61263108253479;
0.0;0.0;0.0;0.0;0.0;0.0;126.62259602546692;
0.0;0.0;0.0;0.0;0.0;0.0;126.63257503509521;
0.0;0.0;0.0;0.0;0.0;0.0;126.64257001876831;
0.0;0.0;0.0;0.0;0.0;0.0;126.65257811546326;
0.0;0.0;0.0;0.0;0.0;0.0;126.66258120536804;
0.0;0.0;0.0;0.0;0.0;0.0;126.67257308959961;
0.0;0.0;0.0;0.0;0.0;0.0;126.68259119987488;
0.0;0.0;0.0;0.0;0.0;0.0;126.69257998466492;
0.0;0.0;0.0;0.0;0.0;0.0;126.70257616043091;
0.0;0.0;0.0;0.0;0.0;0.0;126.7125871181488;
0.0;0.0;0.0;0.0;0.0;0.0;126.72261619567871;
0.0;0.0;0.0;0.0;0.0;0.0;126.73270320892334;
0.0;0.0;0.0;0.0;0.0;0.0;126.74265217781067;
0.0;0.0;0.0;0.0;0.0;0.0;126.7528281211853;
0.0;0.0;0.0;0.0;0.0;0.0;126.76277303695679;
0.0;0.0;0.0;0.0;0.0;0.0;126.77261114120483;
0.0;0.0;0.0;0.0;0.0;0.0;126.78261208534241;
0.0;0.0;0.0;0.0;0.0;0.0;126.79262804985046;
0.0;0.0;0.0;0.0;0.0;0.0;126.80261206626892;
0.0;0.0;0.0;0.0;0.0;0.0;126.81262803077698;
0.0;0.0;0.0;0.0;0.0;0.0;126.82262921333313;
0.0;0.0;0.0;0.0;0.0;0.0;126.83262300491333;
0.0;0.0;0.0;0.0;0.0;0.0;126.84261298179626;
0.0;0.0;0.0;0.0;0.0;0.0;126.85262417793274;
0.0;0.0;0.0;0.0;0.0;0.0;126.86264109611511;
0.0;0.0;0.0;0.0;0.0;0.0;126.87265110015869;
0.0;0.0;0.0;0.0;0.0;0.0;126.88263320922852;
0.0;0.0;0.0;0.0;0.0;0.0;126.89263916015625;
0.0;0.0;0.0;0.0;0.0;0.0;126.90264511108398;
0.0;0.0;0.0;0.0;0.0;0.0;126.91264414787292;
0.0;0.0;0.0;0.0;0.0;0.0;126.92265605926514;
0.0;0.0;0.0;0.0;0.0;0.0;126.93265414237976;
0.0;0.0;0.0;0.0;0.0;0.0;126.94267201423645;
0.0;0.0;0.0;0.0;0.0;0.0;126.95266318321228;
0.0;0.0;0.0;0.0;0.0;0.0;126.96267914772034;
0.0;0.0;0.0;0.0;0.0;0.0;126.97281312942505;
0.0;0.0;0.0;0.0;0.0;0.0;126.98271703720093;
0.0;0.0;0.0;0.0;0.0;0.0;126.99317717552185;
0.0;0.0;0.0;0.0;0.0;0.0;127.00268316268921;
0.0;0.0;0.0;0.0;0.0;0.0;127.01268720626831;
0.0;0.0;0.0;0.0;0.0;0.0;127.02268719673157;
0.0;0.0;0.0;0.0;0.0;0.0;127.03269219398499;
0.0;0.0;0.0;0.0;0.0;0.0;127.04268717765808;
0.0;0.0;0.0;0.0;0.0;0.0;127.05269718170166;
0.0;0.0;0.0;0.0;0.0;0.0;127.06268620491028;
0.0;0.0;0.0;0.0;0.0;0.0;127.0726990699768;
0.0;0.0;0.0;0.0;0.0;0.0;127.08271098136902;
0.0;0.0;0.0;0.0;0.0;0.0;127.09272313117981;
0.0;0.0;0.0;0.0;0.0;0.0;127.10270118713379;
0.0;0.0;0.0;0.0;0.0;0.0;127.11270403862;
0.0;0.0;0.0;0.0;0.0;0.0;127.12268900871277;
0.0;0.0;0.0;0.0;0.0;0.0;127.13270401954651;
0.0;0.0;0.0;0.0;0.0;0.0;127.14270615577698;
0.0;0.0;0.0;0.0;0.0;0.0;127.1527271270752;
0.0;0.0;0.0;0.0;0.0;0.0;127.16270804405212;
0.0;0.0;0.0;0.0;0.0;0.0;127.17271518707275;
0.0;0.0;0.0;0.0;0.0;0.0;127.18271708488464;
0.0;0.0;0.0;0.0;0.0;0.0;127.19276309013367;
0.0;0.0;0.0;0.0;0.0;0.0;127.2027280330658;
0.0;0.0;0.0;0.0;0.0;0.0;127.2127161026001;
0.0;0.0;0.0;0.0;0.0;0.0;127.2227292060852;
0.0;0.0;0.0;0.0;0.0;0.0;127.23273801803589;
0.0;0.0;0.0;0.0;0.0;0.0;127.24295020103455;
0.0;0.0;0.0;0.0;0.0;0.0;127.25281500816345;
0.0;0.0;0.0;0.0;0.0;0.0;127.26289701461792;
0.0;0.0;0.0;0.0;0.0;0.0;127.27292919158936;
0.0;0.0;0.0;0.0;0.0;0.0;127.28300404548645;
0.0;0.0;0.0;0.0;0.0;0.0;127.29283714294434;
0.0;0.0;0.0;0.0;0.0;0.0;127.30297899246216;
0.0;0.0;0.0;0.0;0.0;0.0;127.31286001205444;
0.0;0.0;0.0;0.0;0.0;0.0;127.32296705245972;
0.0;0.0;0.0;0.0;0.0;0.0;127.33284020423889;
0.0;0.0;0.0;0.0;0.0;0.0;127.34295916557312;
0.0;0.0;0.0;0.0;0.0;0.0;127.35306906700134;
0.0;0.0;0.0;0.0;0.0;0.0;127.36289310455322;
0.0;0.0;0.0;0.0;0.0;0.0;127.37300300598145;
0.0;0.0;0.0;0.0;0.0;0.0;127.38283109664917;
0.0;0.0;0.0;0.0;0.0;0.0;127.3929340839386;
0.0;0.0;0.0;0.0;0.0;0.0;127.40278506278992;
0.0;0.0;0.0;0.0;0.0;0.0;127.41278314590454;
0.0;0.0;0.0;0.0;0.0;0.0;127.42278599739075;
0.0;0.0;0.0;0.0;0.0;0.0;127.43279719352722;
0.0;0.0;0.0;0.0;0.0;0.0;127.44281005859375;
0.0;0.0;0.0;0.0;0.0;0.0;127.452800989151;
0.0;0.0;0.0;0.0;0.0;0.0;127.46281719207764;
0.0;0.0;0.0;0.0;0.0;0.0;127.47280716896057;
0.0;0.0;0.0;0.0;0.0;0.0;127.48281502723694;
0.0;0.0;0.0;0.0;0.0;0.0;127.49308204650879;
0.0;0.0;0.0;0.0;0.0;0.0;127.50281620025635;
0.0;0.0;0.0;0.0;0.0;0.0;127.51280212402344;
0.0;0.0;0.0;0.0;0.0;0.0;127.5228111743927;
0.0;0.0;0.0;0.0;0.0;0.0;127.53281116485596;
0.0;0.0;0.0;0.0;0.0;0.0;127.5428261756897;
0.0;0.0;0.0;0.0;0.0;0.0;127.55281209945679;
0.0;0.0;0.0;0.0;0.0;0.0;127.56284213066101;
0.0;0.0;0.0;0.0;0.0;0.0;127.57287216186523;
0.0;0.0;0.0;0.0;0.0;0.0;127.58282804489136;
0.0;0.0;0.0;0.0;0.0;0.0;127.59285306930542;
0.0;0.0;0.0;0.0;0.0;0.0;127.60284805297852;
0.0;0.0;0.0;0.0;0.0;0.0;127.61284899711609;
0.0;0.0;0.0;0.0;0.0;0.0;127.62287020683289;
0.0;0.0;0.0;0.0;0.0;0.0;127.6328489780426;
0.0;0.0;0.0;0.0;0.0;0.0;127.64284420013428;
0.0;0.0;0.0;0.0;0.0;0.0;127.65285015106201;
0.0;0.0;0.0;0.0;0.0;0.0;127.66286110877991;
0.0;0.0;0.0;0.0;0.0;0.0;127.67285919189453;
0.0;0.0;0.0;0.0;0.0;0.0;127.68286514282227;
0.0;0.0;0.0;0.0;0.0;0.0;127.69286918640137;
0.0;0.0;0.0;0.0;0.0;0.0;127.7029390335083;
0.0;0.0;0.0;0.0;0.0;0.0;127.71289014816284;
0.0;0.0;0.0;0.0;0.0;0.0;127.72288799285889;
0.0;0.0;0.0;0.0;0.0;0.0;127.7328851222992;
0.0;0.0;0.0;0.0;0.0;0.0;127.74289417266846;
0.0;0.0;0.0;0.0;0.0;0.0;127.75289011001587;
0.0;0.0;0.0;0.0;0.0;0.0;127.7628960609436;
0.0;0.0;0.0;0.0;0.0;0.0;127.77290201187134;
0.0;0.0;0.0;0.0;0.0;0.0;127.78290915489197;
0.0;0.0;0.0;0.0;0.0;0.0;127.79314517974854;
0.0;0.0;0.0;0.0;0.0;0.0;127.80313420295715;
0.0;0.0;0.0;0.0;0.0;0.0;127.81313920021057;
0.0;0.0;0.0;0.0;0.0;0.0;127.82311511039734;
0.0;0.0;0.0;0.0;0.0;0.0;127.8328971862793;
0.0;0.0;0.0;0.0;0.0;0.0;127.84290313720703;
0.0;0.0;0.0;0.0;0.0;0.0;127.8529200553894;
0.0;0.0;0.0;0.0;0.0;0.0;127.86311221122742;
0.0;0.0;0.0;0.0;0.0;0.0;127.87306809425354;
0.0;0.0;0.0;0.0;0.0;0.0;127.88305711746216;
0.0;0.0;0.0;0.0;0.0;0.0;127.89305114746094;
0.0;0.0;0.0;0.0;0.0;0.0;127.90304112434387;
0.0;0.0;0.0;0.0;0.0;0.0;127.91303420066833;
0.0;0.0;0.0;0.0;0.0;0.0;127.92318415641785;
0.0;0.0;0.0;0.0;0.0;0.0;127.93314504623413;
0.0;0.0;0.0;0.0;0.0;0.0;127.9430980682373;
0.0;0.0;0.0;0.0;0.0;0.0;127.95303606987;
0.0;0.0;0.0;0.0;0.0;0.0;127.96298408508301;
0.0;0.0;0.0;0.0;0.0;0.0;127.97297406196594;
0.0;0.0;0.0;0.0;0.0;0.0;127.98295998573303;
0.0;0.0;0.0;0.0;0.0;0.0;127.99328398704529;
0.0;0.0;0.0;0.0;0.0;0.0;128.00299501419067;
0.0;0.0;0.0;0.0;0.0;0.0;128.01306414604187;
0.0;0.0;0.0;0.0;0.0;0.0;128.02303910255432;
0.0;0.0;0.0;0.0;0.0;0.0;128.03301405906677;
0.0;0.0;0.0;0.0;0.0;0.0;128.04299020767212;
0.0;0.0;0.0;0.0;0.0;0.0;128.05302000045776;
0.0;0.0;0.0;0.0;0.0;0.0;128.06301712989807;
0.0;0.0;0.0;0.0;0.0;0.0;128.07302713394165;
0.0;0.0;0.0;0.0;0.0;0.0;128.08303213119507;
0.0;0.0;0.0;0.0;0.0;0.0;128.09303402900696;
0.0;0.0;0.0;0.0;0.0;0.0;128.10303616523743;
0.0;0.0;0.0;0.0;0.0;0.0;128.11304807662964;
0.0;0.0;0.0;0.0;0.0;0.0;128.12305617332458;
0.0;0.0;0.0;0.0;0.0;0.0;128.13305401802063;
0.0;0.0;0.0;0.0;0.0;0.0;128.14304208755493;
0.0;0.0;0.0;0.0;0.0;0.0;128.1530430316925;
0.0;0.0;0.0;0.0;0.0;0.0;128.16305017471313;
0.0;0.0;0.0;0.0;0.0;0.0;128.17310404777527;
0.0;0.0;0.0;0.0;0.0;0.0;128.1830689907074;
0.0;0.0;0.0;0.0;0.0;0.0;128.19306206703186;
0.0;0.0;0.0;0.0;0.0;0.0;128.20314407348633;
0.0;0.0;0.0;0.0;0.0;0.0;128.21309208869934;
0.0;0.0;0.0;0.0;0.0;0.0;128.223069190979;
0.0;0.0;0.0;0.0;0.0;0.0;128.23319005966187;
0.0;0.0;0.0;0.0;0.0;0.0;128.24330019950867;
0.0;0.0;0.0;0.0;0.0;0.0;128.2531361579895;
0.0;0.0;0.0;0.0;0.0;0.0;128.26324105262756;
0.0;0.0;0.0;0.0;0.0;0.0;128.27335619926453;
0.0;0.0;0.0;0.0;0.0;0.0;128.28321409225464;
0.0;0.0;0.0;0.0;0.0;0.0;128.2932209968567;
0.0;0.0;0.0;0.0;0.0;0.0;128.30325603485107;
0.0;0.0;0.0;0.0;0.0;0.0;128.3133041858673;
0.0;0.0;0.0;0.0;0.0;0.0;128.32312512397766;
0.0;0.0;0.0;0.0;0.0;0.0;128.3332371711731;
0.0;0.0;0.0;0.0;0.0;0.0;128.34305620193481;
0.0;0.0;0.0;0.0;0.0;0.0;128.35310220718384;
0.0;0.0;0.0;0.0;0.0;0.0;128.36308002471924;
0.0;0.0;0.0;0.0;0.0;0.0;128.37306118011475;
0.0;0.0;0.0;0.0;0.0;0.0;128.38306403160095;
0.0;0.0;0.0;0.0;0.0;0.0;128.39306902885437;
0.0;0.0;0.0;0.0;0.0;0.0;128.4031000137329;
0.0;0.0;0.0;0.0;0.0;0.0;128.41314506530762;
0.0;0.0;0.0;0.0;0.0;0.0;128.4230761528015;
0.0;0.0;0.0;0.0;0.0;0.0;128.43308115005493;
0.0;0.0;0.0;0.0;0.0;0.0;128.44310021400452;
0.0;0.0;0.0;0.0;0.0;0.0;128.45309019088745;
0.0;0.0;0.0;0.0;0.0;0.0;128.46311020851135;
0.0;0.0;0.0;0.0;0.0;0.0;128.47309708595276;
0.0;0.0;0.0;0.0;0.0;0.0;128.4831051826477;
0.0;0.0;0.0;0.0;0.0;0.0;128.49337720870972;
0.0;0.0;0.0;0.0;0.0;0.0;128.50309705734253;
0.0;0.0;0.0;0.0;0.0;0.0;128.5131070613861;
0.0;0.0;0.0;0.0;0.0;0.0;128.5231192111969;
0.0;0.0;0.0;0.0;0.0;0.0;128.5331130027771;
0.0;0.0;0.0;0.0;0.0;0.0;128.54312419891357;
0.0;0.0;0.0;0.0;0.0;0.0;128.55311918258667;
0.0;0.0;0.0;0.0;0.0;0.0;128.5631251335144;
0.0;0.0;0.0;0.0;0.0;0.0;128.57312512397766;
0.0;0.0;0.0;0.0;0.0;0.0;128.5831220149994;
0.0;0.0;0.0;0.0;0.0;0.0;128.5931191444397;
0.0;0.0;0.0;0.0;0.0;0.0;128.6031391620636;
0.0;0.0;0.0;0.0;0.0;0.0;128.61313319206238;
0.0;0.0;0.0;0.0;0.0;0.0;128.62314105033875;
0.0;0.0;0.0;0.0;0.0;0.0;128.6331491470337;
0.0;0.0;0.0;0.0;0.0;0.0;128.64314913749695;
0.0;0.0;0.0;0.0;0.0;0.0;128.653146982193;
0.0;0.0;0.0;0.0;0.0;0.0;128.66314315795898;
0.0;0.0;0.0;0.0;0.0;0.0;128.6731550693512;
0.0;0.0;0.0;0.0;0.0;0.0;128.68321800231934;
0.0;0.0;0.0;0.0;0.0;0.0;128.6931631565094;
0.0;0.0;0.0;0.0;0.0;0.0;128.7032151222229;
0.0;0.0;0.0;0.0;0.0;0.0;128.71315908432007;
0.0;0.0;0.0;0.0;0.0;0.0;128.72322916984558;
0.0;0.0;0.0;0.0;0.0;0.0;128.73316597938538;
0.0;0.0;0.0;0.0;0.0;0.0;128.74323201179504;
0.0;0.0;0.0;0.0;0.0;0.0;128.75317907333374;
0.0;0.0;0.0;0.0;0.0;0.0;128.76325917243958;
0.0;0.0;0.0;0.0;0.0;0.0;128.77323508262634;
0.0;0.0;0.0;0.0;0.0;0.0;128.7832350730896;
0.0;0.0;0.0;0.0;0.0;0.0;128.79319405555725;
0.0;0.0;0.0;0.0;0.0;0.0;128.80322909355164;
0.0;0.0;0.0;0.0;0.0;0.0;128.8131980895996;
0.0;0.0;0.0;0.0;0.0;0.0;128.82326817512512;
0.0;0.0;0.0;0.0;0.0;0.0;128.8332200050354;
0.0;0.0;0.0;0.0;0.0;0.0;128.84321808815002;
0.0;0.0;0.0;0.0;0.0;0.0;128.85322213172913;
0.0;0.0;0.0;0.0;0.0;0.0;128.8632140159607;
0.0;0.0;0.0;0.0;0.0;0.0;128.87322616577148;
0.0;0.0;0.0;0.0;0.0;0.0;128.8832471370697;
0.0;0.0;0.0;0.0;0.0;0.0;128.89322900772095;
0.0;0.0;0.0;0.0;0.0;0.0;128.9032280445099;
0.0;0.0;0.0;0.0;0.0;0.0;128.91322016716003;
0.0;0.0;0.0;0.0;0.0;0.0;128.92322421073914;
0.0;0.0;0.0;0.0;0.0;0.0;128.93321919441223;
0.0;0.0;0.0;0.0;0.0;0.0;128.94326615333557;
0.0;0.0;0.0;0.0;0.0;0.0;128.9532401561737;
0.0;0.0;0.0;0.0;0.0;0.0;128.96325302124023;
0.0;0.0;0.0;0.0;0.0;0.0;128.97324299812317;
0.0;0.0;0.0;0.0;0.0;0.0;128.9832751750946;
0.0;0.0;0.0;0.0;0.0;0.0;128.9936020374298;
0.0;0.0;0.0;0.0;0.0;0.0;129.00333499908447;
0.0;0.0;0.0;0.0;0.0;0.0;129.0132761001587;
0.0;0.0;0.0;0.0;0.0;0.0;129.0234580039978;
0.0;0.0;0.0;0.0;0.0;0.0;129.03324508666992;
0.0;0.0;0.0;0.0;0.0;0.0;129.04326820373535;
0.0;0.0;0.0;0.0;0.0;0.0;129.05325508117676;
0.0;0.0;0.0;0.0;0.0;0.0;129.06328415870667;
0.0;0.0;0.0;0.0;0.0;0.0;129.07325720787048;
0.0;0.0;0.0;0.0;0.0;0.0;129.08327317237854;
0.0;0.0;0.0;0.0;0.0;0.0;129.09325909614563;
0.0;0.0;0.0;0.0;0.0;0.0;129.10333609580994;
0.0;0.0;0.0;0.0;0.0;0.0;129.1133120059967;
0.0;0.0;0.0;0.0;0.0;0.0;129.1233081817627;
0.0;0.0;0.0;0.0;0.0;0.0;129.13332414627075;
0.0;0.0;0.0;0.0;0.0;0.0;129.143324136734;
0.0;0.0;0.0;0.0;0.0;0.0;129.15332412719727;
0.0;0.0;0.0;0.0;0.0;0.0;129.16334509849548;
0.0;0.0;0.0;0.0;0.0;0.0;129.17337107658386;
0.0;0.0;0.0;0.0;0.0;0.0;129.1834020614624;
0.0;0.0;0.0;0.0;0.0;0.0;129.19350719451904;
0.0;0.0;0.0;0.0;0.0;0.0;129.20334720611572;
0.0;0.0;0.0;0.0;0.0;0.0;129.21358513832092;
0.0;0.0;0.0;0.0;0.0;0.0;129.22356510162354;
0.0;0.0;0.0;0.0;0.0;0.0;129.2333881855011;
0.0;0.0;0.0;0.0;0.0;0.0;129.2434961795807;
0.0;0.0;0.0;0.0;0.0;0.0;129.25361108779907;
0.0;0.0;0.0;0.0;0.0;0.0;129.26343512535095;
0.0;0.0;0.0;0.0;0.0;0.0;129.27353715896606;
0.0;0.0;0.0;0.0;0.0;0.0;129.2833399772644;
0.0;0.0;0.0;0.0;0.0;0.0;129.29333806037903;
0.0;0.0;0.0;0.0;0.0;0.0;129.30334401130676;
0.0;0.0;0.0;0.0;0.0;0.0;129.31333804130554;
0.0;0.0;0.0;0.0;0.0;0.0;129.32334399223328;
0.0;0.0;0.0;0.0;0.0;0.0;129.3333580493927;
0.0;0.0;0.0;0.0;0.0;0.0;129.34334802627563;
0.0;0.0;0.0;0.0;0.0;0.0;129.35334706306458;
0.0;0.0;0.0;0.0;0.0;0.0;129.363352060318;
0.0;0.0;0.0;0.0;0.0;0.0;129.3734312057495;
0.0;0.0;0.0;0.0;0.0;0.0;129.38335800170898;
0.0;0.0;0.0;0.0;0.0;0.0;129.3933551311493;
0.0;0.0;0.0;0.0;0.0;0.0;129.40335416793823;
0.0;0.0;0.0;0.0;0.0;0.0;129.41335606575012;
0.0;0.0;0.0;0.0;0.0;0.0;129.42336201667786;
0.0;0.0;0.0;0.0;0.0;0.0;129.43336415290833;
0.0;0.0;0.0;0.0;0.0;0.0;129.44336414337158;
0.0;0.0;0.0;0.0;0.0;0.0;129.453369140625;
0.0;0.0;0.0;0.0;0.0;0.0;129.46336698532104;
0.0;0.0;0.0;0.0;0.0;0.0;129.47338914871216;
0.0;0.0;0.0;0.0;0.0;0.0;129.48339009284973;
0.0;0.0;0.0;0.0;0.0;0.0;129.4936580657959;
0.0;0.0;0.0;0.0;0.0;0.0;129.50338315963745;
0.0;0.0;0.0;0.0;0.0;0.0;129.51339602470398;
0.0;0.0;0.0;0.0;0.0;0.0;129.52339100837708;
0.0;0.0;0.0;0.0;0.0;0.0;129.53340411186218;
0.0;0.0;0.0;0.0;0.0;0.0;129.54343819618225;
0.0;0.0;0.0;0.0;0.0;0.0;129.55346202850342;
0.0;0.0;0.0;0.0;0.0;0.0;129.5634891986847;
0.0;0.0;0.0;0.0;0.0;0.0;129.57359409332275;
0.0;0.0;0.0;0.0;0.0;0.0;129.58354711532593;
0.0;0.0;0.0;0.0;0.0;0.0;129.59342217445374;
0.0;0.0;0.0;0.0;0.0;0.0;129.60340809822083;
0.0;0.0;0.0;0.0;0.0;0.0;129.6134271621704;
0.0;0.0;0.0;0.0;0.0;0.0;129.62343001365662;
0.0;0.0;0.0;0.0;0.0;0.0;129.63341999053955;
0.0;0.0;0.0;0.0;0.0;0.0;129.64343309402466;
0.0;0.0;0.0;0.0;0.0;0.0;129.65342712402344;
0.0;0.0;0.0;0.0;0.0;0.0;129.66343903541565;
0.0;0.0;0.0;0.0;0.0;0.0;129.67344212532043;
0.0;0.0;0.0;0.0;0.0;0.0;129.683452129364;
0.0;0.0;0.0;0.0;0.0;0.0;129.69345211982727;
0.0;0.0;0.0;0.0;0.0;0.0;129.7034511566162;
0.0;0.0;0.0;0.0;0.0;0.0;129.71345019340515;
0.0;0.0;0.0;0.0;0.0;0.0;129.72346210479736;
0.0;0.0;0.0;0.0;0.0;0.0;129.73345518112183;
0.0;0.0;0.0;0.0;0.0;0.0;129.74346208572388;
0.0;0.0;0.0;0.0;0.0;0.0;129.75348210334778;
0.0;0.0;0.0;0.0;0.0;0.0;129.76347613334656;
